ncols	132
nrows	153
xllcorner	524494.297235
yllcorner	3738115.816411
cellsize	54.720000
NODATA_value	-32768.000000
141.23	143.79	150.67	156.73	157.96	156.91	158.72	163.96	171.68	180.83	187.86	187.33	180.19	168.09	150.00	129.96	113.46	102.40	96.41	96.15	102.32	112.50	125.81	141.59	157.50	172.67	190.24	209.92	226.92	242.92	258.42	270.92	279.90	285.62	287.72	286.61	280.76	269.53	255.11	239.30	223.70	209.73	197.82	188.36	183.21	182.95	183.64	183.14	183.04	185.34	189.51	194.24	198.23	200.36	200.83	200.45	199.89	199.63	199.56	199.35	198.50	196.43	193.57	191.43	191.15	194.19	200.78	210.45	221.40	231.11	237.91	241.30	241.73	239.36	233.94	226.50	218.69	211.00	202.21	192.12	182.91	175.78	171.42	168.98	167.95	168.46	170.93	174.02	176.98	178.71	181.06	187.24	196.56	207.50	218.89	227.22	230.76	230.96	226.47	213.32	195.36	183.63	175.92	168.87	163.60	161.67	161.24	159.37	156.73	153.17	147.28	142.88	142.76	146.20	151.53	157.34	163.79	171.57	180.29	189.32	197.81	204.31	208.57	210.63	209.55	209.55	204.21	196.46	190.78	187.22	187.22	187.22	
140.31	142.33	147.52	152.56	154.10	155.74	161.10	168.85	176.06	182.52	184.52	178.00	168.52	156.14	139.32	123.17	110.83	103.65	101.38	104.88	113.21	124.64	138.80	154.83	169.70	184.47	204.18	226.94	242.94	254.54	263.53	267.83	267.12	264.96	261.09	253.88	243.55	232.92	222.01	210.80	198.93	188.76	180.55	174.88	173.32	175.32	176.86	176.72	177.08	179.00	181.87	184.41	185.72	185.82	185.57	185.45	185.49	185.72	185.92	185.84	185.19	183.59	181.71	180.61	181.28	184.79	190.59	197.79	204.79	210.39	214.11	216.19	216.51	214.33	209.13	203.03	197.54	192.25	185.66	177.93	171.27	166.95	165.03	164.12	163.98	165.51	168.78	171.88	173.83	174.18	175.22	180.38	188.64	198.20	207.57	212.06	210.58	206.04	197.48	182.10	166.08	156.68	150.98	146.15	143.75	143.79	144.38	144.24	144.67	145.10	142.82	141.85	143.80	148.09	153.34	158.68	164.55	171.80	180.13	188.58	195.83	200.42	202.75	202.72	198.76	198.76	191.16	183.14	177.07	172.23	172.23	172.23	
141.33	145.74	151.95	154.98	156.92	161.18	168.43	175.19	178.78	179.89	176.48	166.40	156.38	145.16	130.94	119.81	113.41	110.76	112.25	118.78	129.43	141.99	156.25	171.29	184.52	197.85	217.86	240.40	251.01	253.30	252.61	244.68	235.25	227.51	219.88	211.69	203.15	196.10	188.81	181.85	175.45	170.18	166.27	165.05	167.04	169.99	171.32	170.65	170.52	171.81	173.43	173.93	173.15	171.95	171.41	171.62	172.24	172.87	173.27	173.34	172.89	171.62	170.23	169.66	170.38	172.77	176.70	179.83	181.74	182.80	183.54	184.04	183.62	181.56	178.13	175.13	173.27	171.56	168.47	164.11	160.79	159.66	159.95	160.40	160.93	163.12	166.47	168.43	168.28	166.25	164.91	167.93	174.26	181.97	188.96	189.56	183.24	175.23	165.65	151.71	137.99	129.75	124.83	121.67	120.46	121.76	124.15	126.77	130.42	135.20	138.06	141.19	145.27	150.30	155.08	159.07	163.06	168.21	174.04	179.77	184.13	185.63	185.16	182.52	177.03	177.03	170.34	165.01	160.93	159.56	159.56	159.56	
153.99	161.26	170.16	173.27	175.11	178.46	183.25	184.16	180.69	175.51	167.80	155.63	145.38	134.55	122.23	115.68	114.78	117.59	124.02	134.45	147.46	161.09	174.30	188.60	201.59	214.19	232.99	252.41	257.27	250.61	242.39	226.51	213.16	204.08	195.61	187.11	177.95	170.87	165.42	160.77	157.10	155.16	154.89	156.10	158.89	161.42	161.97	160.33	159.33	161.03	162.98	163.06	161.75	160.54	160.28	160.85	161.82	162.72	163.21	163.31	163.07	162.07	160.59	159.79	160.04	161.73	164.47	166.41	166.85	166.68	167.14	167.38	166.99	165.77	164.16	163.33	163.63	163.76	162.39	159.92	157.97	157.71	158.41	158.78	158.92	160.62	162.81	162.51	159.57	154.95	151.33	152.72	157.83	164.46	169.87	167.51	158.53	149.34	140.51	129.52	117.80	109.37	104.38	101.39	100.87	103.14	107.79	112.85	119.27	127.12	134.16	141.14	147.29	152.71	156.91	159.89	162.99	167.41	172.50	177.09	179.60	178.69	175.61	171.01	165.24	165.24	160.41	157.47	156.16	157.77	157.77	157.77	
168.14	177.68	189.71	192.13	192.61	192.24	190.03	185.93	177.58	167.53	157.72	145.59	136.08	126.02	115.67	113.36	117.47	125.11	135.93	149.15	162.29	175.76	191.42	207.34	219.05	230.03	244.82	256.02	255.06	241.14	227.72	208.55	195.98	187.13	177.51	166.80	158.46	153.07	149.18	146.77	145.87	146.25	147.69	149.84	152.21	152.62	151.22	149.01	148.69	151.52	154.00	153.73	151.84	150.56	150.58	151.44	152.46	153.25	153.60	153.73	153.75	153.12	151.91	151.13	151.05	151.85	153.37	154.09	153.48	152.53	152.88	154.01	155.11	155.94	156.18	157.22	158.89	159.74	158.57	156.48	155.12	155.34	156.09	156.04	155.57	156.59	157.23	154.52	149.04	142.55	137.62	138.25	142.76	148.49	152.43	148.53	138.29	129.55	123.55	115.92	107.37	100.09	94.71	91.28	90.67	93.90	99.99	106.18	113.51	122.44	131.82	141.18	148.58	153.97	157.35	159.52	162.27	166.68	171.65	175.18	175.46	172.08	167.24	162.01	157.27	157.27	155.14	155.49	156.76	157.36	157.36	157.36	
194.81	193.90	189.76	181.57	183.15	184.93	180.01	172.65	163.62	156.07	150.35	141.24	133.02	126.27	118.76	119.18	125.60	134.18	145.12	158.62	172.60	187.13	202.70	216.43	225.32	233.49	243.70	247.53	237.96	223.29	208.92	192.78	183.50	175.85	166.00	156.72	150.16	146.20	144.21	143.01	142.93	144.02	145.72	147.02	147.28	146.53	145.18	144.29	145.82	149.39	151.17	149.26	145.68	143.50	143.18	143.66	144.15	144.36	144.45	144.65	144.91	144.48	143.21	141.96	141.05	140.82	141.42	141.48	140.45	139.35	139.78	141.18	142.78	144.59	146.36	148.09	149.44	148.80	146.46	144.29	143.90	145.44	147.28	147.87	148.00	149.34	149.89	146.76	141.23	135.38	131.32	132.24	136.31	140.58	142.63	137.51	127.81	121.30	119.11	116.22	110.93	105.02	100.20	97.19	97.04	100.35	106.37	112.24	117.79	124.53	131.80	139.25	145.34	149.74	152.50	154.26	156.65	160.58	164.33	165.86	163.93	159.36	154.98	151.12	148.45	148.45	148.78	151.20	153.89	154.13	154.13	154.13	
209.36	184.20	157.12	158.15	160.41	161.10	159.72	153.39	147.82	146.14	146.59	141.89	134.65	129.84	127.31	128.96	134.01	142.40	154.82	169.56	182.55	194.48	207.45	218.35	223.86	228.47	235.79	235.62	219.84	207.79	193.26	182.42	176.05	168.76	160.75	153.46	148.57	146.32	144.80	143.89	143.95	144.87	145.06	144.83	144.09	143.09	142.51	143.37	146.32	149.33	149.13	144.81	139.35	136.40	135.75	135.79	135.74	135.55	135.45	135.66	136.00	135.41	133.68	131.80	130.07	129.09	128.92	128.63	127.37	126.28	126.95	128.60	130.49	132.47	133.60	133.64	132.75	130.63	127.89	126.61	128.29	132.09	135.73	137.72	138.76	141.14	143.11	141.10	137.01	133.09	130.83	132.35	135.67	138.25	138.20	132.90	125.44	122.25	124.66	126.79	123.70	118.54	114.01	111.03	110.97	113.58	118.67	123.20	125.93	128.80	131.83	135.36	138.87	141.91	143.98	145.21	146.85	149.42	151.20	150.67	147.53	143.49	140.62	138.76	138.40	138.40	140.43	143.60	148.13	149.96	149.96	149.96	
192.14	158.28	130.20	143.92	150.64	149.08	145.88	141.88	139.67	141.85	144.91	143.64	137.44	132.36	131.76	134.52	141.44	153.40	168.41	183.03	194.35	204.37	215.52	225.57	229.38	230.67	235.03	231.09	212.34	199.06	184.01	176.17	168.77	162.14	155.16	148.97	145.70	143.94	142.72	142.01	141.75	141.33	140.84	139.92	138.86	138.15	138.34	140.28	143.41	144.45	141.69	135.65	129.18	126.31	126.35	126.83	126.91	126.90	127.09	127.58	127.98	127.05	124.74	122.12	119.53	117.75	117.05	116.41	114.88	113.59	113.94	115.26	116.94	118.45	118.34	116.55	113.75	110.36	107.96	108.74	113.07	120.07	126.45	129.16	131.05	134.89	138.30	137.30	134.31	131.79	130.60	132.07	134.38	135.48	134.27	129.91	125.64	126.35	133.04	138.92	136.62	131.01	125.91	122.20	121.29	122.77	126.85	129.85	130.11	129.93	129.55	130.05	131.74	133.67	134.70	134.87	135.33	136.38	136.64	135.05	131.68	128.37	126.86	126.71	128.18	128.18	132.20	137.43	142.78	144.54	144.54	144.54	
174.38	162.93	148.45	144.85	146.20	148.06	142.85	137.48	137.03	141.34	144.36	145.64	140.19	135.07	134.36	139.70	151.60	165.75	179.06	193.61	205.48	215.88	226.35	234.44	237.04	235.22	235.99	226.11	207.42	191.65	177.67	169.43	161.50	155.38	148.99	144.46	141.60	140.07	139.07	137.96	136.78	136.03	135.16	134.03	133.16	133.05	133.87	136.24	138.49	137.12	132.21	124.68	117.89	116.06	117.63	119.01	119.55	119.86	120.43	121.09	121.25	119.73	116.69	113.34	110.02	107.48	106.19	105.22	103.57	102.47	103.21	104.97	106.27	106.27	104.01	100.36	96.29	92.73	91.90	95.52	102.76	112.51	120.84	124.17	126.70	131.68	136.16	135.79	133.31	131.48	130.51	131.19	132.28	132.23	130.70	128.04	126.98	131.22	141.19	148.81	146.78	139.94	133.91	129.32	127.72	128.15	131.42	133.52	131.97	129.71	127.16	125.55	125.82	126.65	126.47	125.32	124.44	124.22	123.35	121.18	117.96	115.37	114.94	116.36	119.73	119.73	126.16	134.06	139.97	143.00	143.00	143.00	
188.03	182.83	167.59	153.37	147.96	146.37	143.12	136.57	135.08	141.22	144.73	145.67	143.17	139.93	140.20	148.58	161.11	172.04	188.18	203.45	212.89	221.25	229.75	234.64	231.10	228.81	225.41	210.75	195.67	178.34	168.35	159.84	153.23	148.34	144.25	141.17	139.20	138.45	137.68	136.47	135.64	135.03	134.27	133.49	133.13	133.52	134.50	136.52	137.41	134.41	128.47	121.26	115.85	115.60	118.26	119.96	120.44	120.62	120.89	120.98	120.02	117.27	113.20	109.12	105.08	101.88	100.53	99.86	98.77	98.38	99.66	101.75	102.78	101.76	98.52	94.44	90.85	88.74	90.47	96.36	104.96	115.29	123.56	126.51	128.86	134.03	138.87	138.53	136.08	134.37	133.17	133.11	133.45	133.07	131.82	130.86	132.21	138.68	150.69	158.93	156.66	148.86	142.24	137.03	135.09	135.19	137.83	139.69	137.15	133.59	129.30	125.99	125.04	124.92	123.78	121.62	119.77	118.58	116.98	114.41	111.30	109.11	109.36	112.04	116.85	116.85	124.44	133.64	141.86	147.21	147.21	147.21	
193.87	178.03	159.16	157.42	153.94	145.55	138.77	136.54	133.54	141.46	146.43	147.64	145.81	146.33	149.65	157.15	165.53	177.42	193.94	206.83	212.65	219.04	225.54	222.52	216.62	212.53	203.48	191.92	176.35	163.43	157.25	149.40	144.99	142.75	141.03	139.68	139.35	139.66	139.52	139.48	139.58	139.64	139.53	139.39	139.59	140.15	140.84	142.11	142.17	138.73	133.46	128.03	124.61	125.32	127.66	128.40	127.58	126.50	125.50	124.08	121.32	117.05	112.26	107.90	103.64	100.34	99.24	99.01	98.64	99.17	101.76	104.24	104.97	103.60	100.96	98.85	98.00	99.09	103.28	110.22	118.26	127.01	133.53	135.30	136.87	141.51	145.96	145.31	142.76	140.98	139.65	139.52	139.96	140.07	139.70	139.74	142.05	149.31	162.02	170.29	166.98	159.48	152.51	147.09	145.02	145.01	147.12	149.02	145.94	141.73	136.09	131.41	129.53	128.66	126.74	123.89	121.33	119.28	116.81	113.49	110.06	107.93	108.47	111.82	117.01	117.01	125.01	134.26	144.44	149.65	149.65	149.65	
178.15	161.20	150.66	158.21	156.55	147.27	137.49	136.27	137.62	146.26	153.29	154.93	152.92	153.74	158.26	165.40	175.25	186.65	198.93	211.21	213.66	217.64	217.96	211.46	205.54	195.11	187.62	175.79	160.04	152.83	146.21	140.46	138.80	138.84	138.83	139.27	140.21	141.51	142.96	144.33	145.53	146.46	147.03	147.52	148.09	148.58	148.91	149.68	149.60	146.76	142.74	138.93	136.63	136.69	136.98	135.34	132.57	129.74	127.15	124.06	119.72	114.48	109.55	105.26	100.99	97.69	96.80	96.98	97.17	98.36	101.51	104.95	106.52	105.81	105.12	106.05	108.70	113.08	119.12	126.40	133.41	140.36	145.02	145.66	146.51	150.44	154.42	153.67	151.16	149.57	148.58	148.89	149.98	150.89	151.48	152.58	155.61	162.69	175.02	182.78	178.22	170.70	163.13	157.20	154.88	154.57	156.18	157.65	154.06	149.11	143.09	137.63	135.06	133.42	130.70	126.94	123.08	119.34	115.04	110.29	106.14	103.91	104.82	108.49	114.06	114.06	122.08	131.54	142.12	146.32	146.32	146.32	
171.66	167.97	163.27	160.65	154.65	146.97	140.89	139.89	148.48	158.78	167.80	170.18	168.51	169.92	175.14	184.05	192.79	199.51	208.39	217.13	217.09	217.73	211.04	204.86	193.08	183.32	174.69	161.04	150.87	144.57	137.53	133.97	134.34	135.72	137.28	138.80	140.84	143.93	147.01	149.74	152.03	153.67	154.89	155.87	156.55	156.82	156.82	157.39	157.69	155.83	152.98	150.03	147.33	144.96	141.65	136.99	131.97	127.50	123.54	119.19	113.82	108.29	103.80	99.93	95.58	92.17	91.37	91.82	92.47	94.31	98.19	102.32	104.89	106.47	108.90	113.55	119.91	127.17	134.42	141.44	147.48	152.91	155.98	155.71	155.95	159.35	163.15	162.58	160.50	159.47	159.19	160.31	162.28	164.14	165.91	168.42	172.56	179.98	191.39	196.57	189.87	180.67	173.14	166.57	163.72	162.80	163.81	164.39	160.35	154.93	148.93	143.05	139.95	137.64	134.12	129.12	123.29	116.93	110.06	103.40	98.31	96.14	97.21	101.13	107.30	107.30	115.13	124.48	136.53	147.08	147.08	147.08	
189.14	186.73	175.90	161.67	153.56	146.75	144.09	146.88	159.16	169.87	178.24	178.97	177.20	179.92	186.91	194.77	201.66	208.24	214.38	217.44	212.82	209.89	202.08	194.46	182.02	174.87	163.66	154.02	148.02	140.21	133.33	131.39	132.09	134.26	136.30	138.31	141.70	145.88	149.78	153.10	155.64	157.47	158.89	159.86	160.35	160.30	160.16	161.13	161.92	160.67	158.17	154.98	150.88	146.08	140.31	134.27	128.74	124.14	119.91	115.30	109.97	105.07	101.49	98.06	93.71	90.07	89.23	89.99	91.39	94.26	99.05	103.97	107.54	110.83	116.54	123.77	131.77	139.52	145.96	151.28	156.17	160.39	162.28	161.58	161.98	165.84	170.28	170.56	169.39	169.25	170.04	172.19	174.93	177.54	180.23	183.76	188.59	195.74	204.88	206.72	197.18	187.16	180.32	174.02	171.11	169.71	170.34	170.48	165.97	160.02	154.01	147.55	143.77	140.72	136.42	130.61	123.58	115.67	107.34	99.57	94.36	92.67	93.69	97.92	104.44	104.44	112.32	121.80	135.33	154.97	154.97	154.97	
197.99	182.77	166.61	161.52	156.63	149.75	148.14	154.53	162.00	172.22	180.22	174.73	170.50	174.96	184.39	194.59	202.70	209.43	213.02	209.10	204.85	196.53	193.96	184.08	176.54	168.96	159.68	154.34	148.60	140.57	133.68	131.62	131.90	133.61	135.42	137.99	141.65	145.69	149.17	151.78	153.61	154.95	155.91	156.44	156.51	156.25	156.68	158.29	159.33	157.75	154.34	149.78	144.06	138.35	133.63	129.64	126.51	123.81	120.80	117.14	112.96	109.24	106.40	103.22	98.76	94.97	94.26	95.57	98.00	102.22	107.94	113.51	117.89	122.21	128.53	135.75	141.99	146.86	150.20	152.89	156.34	159.76	161.32	161.32	163.18	168.89	175.37	177.24	177.30	178.44	180.42	183.28	186.32	189.02	191.71	194.91	198.82	204.15	210.32	209.05	197.97	188.71	183.66	179.20	177.00	175.59	176.25	176.45	171.04	164.35	157.95	150.84	146.28	142.30	137.24	131.13	124.39	117.25	110.08	103.72	99.72	98.64	99.80	103.96	110.70	110.70	118.98	129.48	141.96	167.37	167.37	167.37	
184.67	167.86	159.48	165.04	161.95	155.49	152.70	160.16	164.86	176.17	178.97	176.27	171.88	174.94	186.57	197.05	203.41	207.82	208.88	204.76	197.36	191.93	186.62	178.78	174.24	165.61	159.06	155.42	148.21	139.57	133.09	130.56	130.01	131.46	133.67	136.55	140.23	143.87	146.62	148.48	149.73	150.57	151.15	151.32	151.34	151.55	152.19	154.01	154.88	152.36	147.63	141.72	134.73	130.10	127.81	126.75	126.37	125.67	123.88	121.17	118.00	115.09	112.58	109.33	104.70	100.87	100.34	102.19	105.70	111.27	117.94	124.13	129.10	133.74	139.55	145.74	149.48	151.22	151.82	152.82	154.80	157.71	159.68	161.30	165.30	173.64	182.94	187.00	188.92	191.79	195.11	198.66	201.78	204.19	206.34	208.45	210.44	213.08	216.31	213.37	202.34	194.25	190.48	187.89	185.93	183.99	184.09	183.74	176.93	169.34	162.58	154.78	149.44	144.50	138.68	132.45	126.49	120.67	115.26	110.76	107.83	107.23	108.38	112.04	118.82	118.82	127.79	138.94	152.85	182.55	182.55	182.55	
